Airline,Source,Destination,Additional_Info,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
10,3,0,8,18,5,2019,1,10,45,7,10,2,14,3,12,4,9197.96
8,4,3,8,24,5,2019,0,14,45,13,15,1,19,24,12,4,2100.342
3,2,1,8,21,4,2019,1,12,30,7,15,3,33,6,12,4,5332.9355
3,3,0,8,12,6,2019,0,0,50,22,15,2,5,24,12,4,4407.595
1,4,3,8,6,3,2019,2,14,50,1,35,1,0,17,9,4,13800.264
3,0,2,8,24,4,2019,0,6,50,4,0,0,13,24,12,4,4228.279
6,2,1,8,18,5,2019,1,19,0,10,0,3,7,6,12,4,11704.607
0,3,0,8,1,4,2019,2,23,30,15,10,2,25,9,3,4,4920.3887
4,3,0,8,24,3,2019,1,20,40,16,55,2,7,3,12,4,14112.744
8,3,0,8,12,3,2019,0,9,35,6,55,2,5,24,12,4,4528.488
1,0,5,8,1,3,2019,4,22,55,5,50,0,9,1,10,5,11602.761
3,3,0,8,6,5,2019,1,20,30,15,15,2,20,3,12,4,5201.2876
1,2,1,8,27,3,2019,2,7,40,6,50,3,9,4,5,4,14505.381
3,2,1,8,27,3,2019,1,16,10,8,35,3,20,6,12,4,6365.623
4,0,5,8,18,3,2019,1,7,40,22,50,0,7,8,12,4,16807.275
8,1,4,8,12,5,2019,0,12,0,9,45,4,8,24,12,4,3680.476
4,2,1,5,6,6,2019,1,19,0,20,55,3,7,6,12,4,10332.211
4,2,1,5,1,6,2019,1,19,0,20,55,3,7,6,12,4,10258.84
2,2,1,8,6,6,2019,1,13,35,7,25,3,0,6,12,4,6062.627
1,3,0,8,18,5,2019,1,20,25,10,0,2,14,3,12,4,10808.718
1,2,1,8,12,6,2019,1,19,15,8,0,3,7,6,12,4,9072.525
4,3,0,5,9,5,2019,1,19,50,8,25,2,7,3,12,4,10466.018
3,0,5,8,3,3,2019,0,6,50,4,0,0,13,24,12,4,6311.9165
4,4,3,8,6,3,2019,1,16,50,18,0,1,14,13,12,4,20218.188
1,4,3,8,1,4,2019,0,15,25,13,55,1,19,24,12,4,3023.8567
4,3,0,8,1,5,2019,1,18,0,9,35,2,14,3,12,4,12317.925
4,0,5,8,1,3,2019,1,20,20,8,55,0,7,8,12,4,24224.139
3,0,2,8,3,6,2019,0,13,0,10,10,0,13,24,12,4,4062.827
1,3,0,8,21,5,2019,2,1,20,9,25,2,7,7,3,4,11613.197
4,0,2,5,15,6,2019,0,10,10,7,10,0,13,24,12,4,6557.0693
1,3,0,8,12,5,2019,3,20,25,12,0,2,2,19,7,0,9570.547
0,0,2,8,21,4,2019,0,7,45,4,55,0,13,24,12,4,4061.843
4,0,5,8,12,3,2019,1,12,25,18,55,0,7,8,12,4,14051.065
1,3,0,8,15,5,2019,2,13,15,5,50,2,25,1,3,4,8243.667
1,4,3,8,3,5,2019,0,7,40,6,20,1,19,24,12,4,3390.3289
8,0,2,8,1,5,2019,0,8,35,5,55,0,13,24,12,4,3692.1057
4,2,1,5,27,3,2019,2,4,25,19,10,3,0,4,5,4,8662.239
4,2,1,5,1,4,2019,1,19,0,16,0,3,7,6,12,4,5410.806
0,2,1,8,12,6,2019,1,22,25,16,45,3,6,6,12,4,7720.8335
3,0,5,8,3,3,2019,1,20,35,16,15,0,20,8,12,4,7295.444
4,0,2,8,18,5,2019,0,10,10,7,10,0,13,24,12,4,7407.5435
10,4,3,8,6,3,2019,1,16,45,10,25,1,14,13,12,4,12686.925
1,3,0,8,18,4,2019,0,23,20,20,45,2,5,24,12,4,4025.2273
4,2,1,8,27,6,2019,1,19,0,8,0,3,7,6,12,4,15370.759
3,3,0,8,1,3,2019,0,12,55,10,10,2,5,24,12,4,8086.0034
4,0,2,8,24,6,2019,0,14,5,11,10,0,13,24,12,4,7702.452
6,2,1,8,24,6,2019,1,22,30,7,5,3,20,6,12,4,10013.382
3,0,2,8,9,6,2019,0,8,50,6,5,0,13,24,12,4,4280.6973
4,3,0,5,1,5,2019,1,10,5,8,25,2,7,3,12,4,9175.458
3,2,1,8,1,6,2019,1,16,10,5,5,3,20,6,12,4,6967.1855
1,4,3,8,6,3,2019,2,11,55,11,35,1,28,9,9,4,19486.799
4,2,1,8,6,6,2019,2,4,25,20,0,3,1,4,5,4,19868.904
4,2,1,8,6,6,2019,1,19,0,7,5,3,7,6,12,4,16048.27
8,2,1,7,1,4,2019,1,13,15,8,45,3,38,6,12,4,4126.564
4,2,1,5,24,6,2019,2,4,25,19,30,3,28,4,5,4,10350.404
8,0,2,8,3,6,2019,0,8,35,5,55,0,13,24,12,4,3470.2776
10,0,2,8,21,6,2019,0,22,15,19,30,0,13,24,12,4,5127.594
4,3,0,5,1,4,2019,1,10,5,21,10,2,7,3,12,4,8198.383
6,2,1,8,24,6,2019,1,19,15,10,0,3,7,6,12,4,14670.119
1,2,1,8,3,3,2019,1,19,15,4,0,3,7,6,12,4,15168.288
4,2,1,5,27,3,2019,2,19,45,5,10,3,33,4,5,4,8936.742
7,2,1,8,21,3,2019,1,18,50,8,55,3,7,6,12,4,12781.977
3,3,0,8,1,4,2019,0,0,5,21,25,2,5,24,12,4,4057.6829
1,2,1,8,15,6,2019,1,19,15,13,0,3,7,6,12,4,9036.163
4,0,5,8,6,3,2019,1,5,5,7,0,0,7,8,12,4,16583.416
1,4,3,8,12,6,2019,0,7,40,6,20,1,19,24,12,4,3147.2988
4,2,1,8,15,6,2019,2,12,35,21,25,3,21,4,5,4,13125.109
3,2,1,8,9,6,2019,1,4,35,23,30,3,38,6,12,4,9614.22
4,0,5,5,9,3,2019,1,21,20,7,0,0,7,8,12,4,10841.259
3,3,0,8,9,4,2019,1,20,30,15,15,2,20,3,12,4,4511.929
3,0,2,8,12,6,2019,0,21,20,18,25,0,13,24,12,4,4880.185
3,4,3,8,24,5,2019,0,20,35,19,5,1,19,24,12,4,3188.024
6,2,1,8,21,3,2019,1,15,30,7,0,3,7,6,12,4,10690.297
4,0,2,5,3,6,2019,0,22,0,18,55,0,13,24,12,4,6938.8647
4,2,1,8,15,6,2019,2,12,35,9,40,3,28,4,5,4,12982.387
6,2,1,8,3,3,2019,3,1,35,11,35,3,17,15,4,1,23203.049
6,2,1,8,9,3,2019,1,1,35,18,0,3,7,6,12,4,15222.347
3,2,1,8,21,5,2019,1,1,30,16,0,3,7,6,12,4,7395.064
4,2,1,8,6,3,2019,1,19,45,19,15,3,7,6,12,4,16723.965
0,2,1,8,6,3,2019,1,22,15,16,45,3,6,6,12,4,10287.161
4,2,1,5,6,3,2019,2,19,45,5,25,3,21,4,5,4,15927.227
1,2,1,8,18,5,2019,1,6,50,5,15,3,41,6,12,4,7926.4844
1,3,0,8,12,6,2019,2,12,30,5,50,2,25,9,3,4,12975.175
8,3,0,8,12,5,2019,0,9,30,6,55,2,5,24,12,4,3909.3196
6,2,1,5,6,3,2019,1,1,35,9,55,3,7,6,12,4,15358.849
8,0,2,8,1,6,2019,0,0,5,21,10,0,13,24,12,4,4105.1504
4,2,1,5,6,3,2019,1,4,25,9,55,3,7,6,12,4,13860.587
1,2,1,8,27,3,2019,1,19,15,9,0,3,7,6,12,4,7557.4907
10,0,2,8,3,6,2019,0,12,35,9,45,0,13,24,12,4,4618.038
3,4,3,8,9,6,2019,0,22,50,21,20,1,19,24,12,4,2322.625
8,2,1,8,3,4,2019,1,13,15,8,45,3,38,6,12,4,4820.2246
4,3,0,5,9,5,2019,1,4,40,18,55,2,7,3,12,4,8850.235
3,1,4,8,18,5,2019,0,7,40,5,15,4,8,24,12,4,3681.883
3,4,3,8,6,6,2019,0,22,50,21,20,1,19,24,12,4,2354.565
3,0,5,8,15,3,2019,1,17,5,12,10,0,20,8,12,4,4753.3545
3,2,1,8,21,3,2019,1,15,30,6,40,3,7,6,12,4,9390.785
4,3,0,8,18,5,2019,1,10,55,17,0,2,14,3,12,4,13954.411
1,2,1,8,9,6,2019,2,19,15,22,0,3,16,4,5,4,10035.928
4,0,5,5,15,3,2019,1,18,25,7,0,0,7,8,12,4,9138.354
1,3,0,8,12,5,2019,2,20,25,16,45,2,15,9,3,4,13277.851
10,0,2,8,18,4,2019,0,9,40,7,0,0,13,24,12,4,5438.792
4,2,1,8,9,3,2019,1,4,25,18,15,3,7,6,12,4,16370.12
3,0,2,8,15,6,2019,0,3,25,0,30,0,13,24,12,4,3475.9575
6,2,1,8,3,6,2019,1,21,0,11,40,3,7,6,12,4,8279.715
6,2,1,8,9,3,2019,1,21,0,7,0,3,7,6,12,4,13891.75
3,3,0,8,6,6,2019,1,20,5,15,15,2,20,3,12,4,5610.343
3,2,1,8,3,6,2019,1,12,30,7,15,3,33,6,12,4,6944.935
4,0,5,8,6,3,2019,1,7,40,14,5,0,7,8,12,4,15203.681
10,2,1,8,18,3,2019,0,9,10,6,0,3,10,24,12,4,6891.9746
4,2,1,5,6,6,2019,1,4,25,10,0,3,7,6,12,4,10290.897
8,3,0,7,9,4,2019,0,19,40,17,10,2,5,24,12,4,3867.1147
4,2,1,5,21,3,2019,2,4,25,9,40,3,28,4,5,4,8612.339
3,2,1,8,3,3,2019,1,21,0,4,45,3,7,6,12,4,14451.845
3,2,1,8,3,6,2019,1,22,30,16,10,3,20,6,12,4,7560.152
3,4,3,8,24,5,2019,0,21,40,20,5,1,19,24,12,4,2326.385
4,2,1,5,27,5,2019,2,12,35,9,40,3,28,4,5,4,13303.786
8,3,0,7,21,4,2019,0,9,30,6,55,2,5,24,12,4,4088.447
1,2,1,8,9,3,2019,2,19,15,21,30,3,20,4,5,4,11809.936
1,3,0,8,6,6,2019,2,7,55,12,0,2,2,4,3,4,9593.341
1,2,1,8,6,3,2019,1,9,25,9,45,3,33,6,12,4,13331.643
1,4,3,8,3,5,2019,0,20,45,19,30,1,19,24,12,4,4117.238
4,2,1,5,1,6,2019,1,19,0,10,0,3,7,6,12,4,11072.808
3,3,0,8,18,5,2019,1,12,40,7,10,2,2,3,12,4,5133.4395
1,0,2,8,27,6,2019,0,23,55,21,5,0,13,24,12,4,5474.1704
1,2,1,8,3,6,2019,2,19,15,22,0,3,16,4,5,4,10517.948
6,2,1,8,1,6,2019,1,21,0,10,0,3,7,6,12,4,11710.617
1,3,0,8,1,5,2019,1,18,30,16,50,2,7,3,12,4,9778.498
1,1,4,8,18,6,2019,0,13,55,11,40,4,8,24,12,4,4417.443
6,2,1,8,6,6,2019,1,19,15,10,0,3,7,6,12,4,13900.384
3,2,1,8,27,6,2019,1,21,0,9,15,3,7,6,12,4,6486.608
3,2,1,8,27,6,2019,1,22,30,7,35,3,20,6,12,4,6553.8325
8,0,2,7,9,4,2019,0,8,35,5,55,0,13,24,12,4,3862.337
8,1,4,8,1,5,2019,0,20,5,17,45,4,8,24,12,4,4746.838
4,3,0,5,21,5,2019,1,20,45,20,0,2,7,3,12,4,11141.455
3,2,1,8,21,3,2019,0,8,50,5,35,3,10,24,12,4,4999.3994
6,2,1,8,27,6,2019,1,22,30,7,5,3,20,6,12,4,10117.887
3,1,4,8,9,6,2019,0,21,55,19,35,4,8,24,12,4,3489.4146
4,2,1,8,3,6,2019,1,19,0,14,0,3,7,6,12,4,14747.845
10,0,2,8,3,4,2019,0,22,15,19,30,0,13,24,12,4,5504.398
3,3,0,8,12,5,2019,0,14,5,11,30,2,5,24,12,4,5092.46
4,0,2,8,3,4,2019,0,10,10,7,10,0,13,24,12,4,6963.5283
4,2,1,8,15,6,2019,2,19,0,5,30,3,28,4,5,4,13070.0
8,1,4,8,3,6,2019,0,12,0,9,45,4,8,24,12,4,3625.3188
1,4,3,8,21,6,2019,0,20,45,19,30,1,19,24,12,4,3262.0522
1,3,0,8,18,5,2019,2,7,55,12,0,2,2,4,3,4,10244.536
0,0,2,8,1,4,2019,0,2,45,23,55,0,13,24,12,4,4108.8804
4,0,5,5,21,3,2019,1,10,25,21,25,0,7,8,12,4,7442.5757
8,4,3,7,24,5,2019,0,14,45,13,15,1,19,24,12,4,2083.706
6,2,1,8,3,6,2019,1,1,30,13,0,3,7,6,12,4,10391.471
4,3,0,5,24,5,2019,1,12,0,14,5,2,7,3,12,4,10254.501
4,2,1,5,27,6,2019,1,12,35,16,0,3,7,6,12,4,10328.704
1,3,0,8,24,3,2019,1,21,5,5,55,2,15,3,12,4,6836.854
6,2,1,8,6,3,2019,1,1,35,18,15,3,7,6,12,4,18389.521
4,0,2,8,21,4,2019,0,22,50,19,50,0,13,24,12,4,7168.4985
3,0,2,8,24,4,2019,0,22,50,20,0,0,13,24,12,4,5096.912
1,4,3,8,15,5,2019,0,22,25,21,5,1,19,24,12,4,2654.3608
4,2,1,5,27,5,2019,2,19,0,9,40,3,28,4,5,4,13523.757
4,0,5,8,6,3,2019,1,10,45,5,45,0,7,8,12,4,20071.742
1,4,3,8,12,5,2019,0,22,25,21,5,1,19,24,12,4,2985.1467
4,3,0,8,1,4,2019,1,23,35,9,35,2,14,3,12,4,11056.92
0,3,0,8,27,3,2019,0,12,55,10,20,2,5,24,12,4,3638.8838
6,2,1,8,27,6,2019,1,19,15,8,30,3,7,6,12,4,8878.6455
6,2,1,8,6,3,2019,1,1,35,11,40,3,7,6,12,4,15960.932
4,2,1,8,3,6,2019,1,19,0,22,50,3,7,6,12,4,14913.596
0,3,0,8,24,5,2019,0,22,25,19,55,2,5,24,12,4,4056.947
6,2,1,8,21,3,2019,1,18,50,7,30,3,7,6,12,4,13189.337
1,0,5,8,3,3,2019,2,23,55,8,50,0,7,0,6,4,11781.758
8,2,1,8,9,5,2019,1,11,20,6,5,3,33,6,12,4,5498.324
3,3,0,8,6,6,2019,0,18,5,15,30,2,5,24,12,4,4838.073
4,0,5,8,1,3,2019,1,5,5,16,55,0,7,8,12,4,22696.215
1,3,0,8,12,5,2019,2,5,35,16,50,2,7,11,3,4,12031.663
3,0,5,8,24,3,2019,0,21,45,18,55,0,13,24,12,4,7181.612
3,3,0,8,18,4,2019,0,0,50,22,15,2,5,24,12,4,4621.1006
4,2,1,8,18,5,2019,2,4,25,19,10,3,0,4,5,4,15655.735
4,2,1,8,1,6,2019,2,12,35,5,30,3,4,4,5,4,14840.941
6,2,1,8,27,3,2019,1,1,35,11,40,3,7,6,12,4,8372.829
1,2,1,8,27,3,2019,0,17,10,14,10,3,10,24,12,4,5824.1895
1,3,0,8,9,6,2019,2,1,20,10,0,2,14,7,3,4,13046.185
3,3,0,8,1,5,2019,0,12,20,9,35,2,5,24,12,4,4908.747
3,2,1,8,24,6,2019,1,16,10,8,35,3,20,6,12,4,6379.568
1,0,5,8,6,3,2019,1,13,0,11,50,0,33,8,12,4,11853.937
3,2,1,8,6,3,2019,1,21,0,10,45,3,7,6,12,4,13261.108
4,3,0,5,6,6,2019,1,8,15,18,55,2,7,3,12,4,9737.18
8,3,0,7,12,4,2019,0,0,40,22,20,2,5,24,12,4,3833.0513
10,0,5,8,24,3,2019,0,0,5,21,10,0,13,24,12,4,5647.4136
2,0,2,8,9,5,2019,0,10,40,7,45,0,13,24,12,4,4264.726
4,2,1,8,9,6,2019,1,19,0,8,0,3,7,6,12,4,14909.831
6,2,1,8,12,6,2019,1,21,0,8,45,3,7,6,12,4,7778.753
1,2,1,8,1,6,2019,1,9,25,6,5,3,33,6,12,4,7408.6924
3,0,5,8,9,3,2019,0,22,55,20,0,0,13,24,12,4,5901.106
4,2,1,5,27,5,2019,2,19,0,5,30,3,28,4,5,4,13174.204
6,2,1,8,9,6,2019,1,1,30,18,0,3,7,6,12,4,7719.8735
6,2,1,8,12,6,2019,1,19,15,9,15,3,7,6,12,4,9041.735
3,2,1,8,9,5,2019,1,16,10,7,35,3,20,6,12,4,6297.645
4,2,1,8,15,6,2019,1,19,0,2,15,3,7,6,12,4,15906.715
6,2,1,8,3,3,2019,1,21,0,8,0,3,7,6,12,4,16710.84
10,0,2,8,24,5,2019,0,19,35,17,0,0,13,24,12,4,5044.4507
8,4,3,8,15,5,2019,0,7,15,5,45,1,19,24,12,4,2190.495
8,1,4,7,9,5,2019,0,20,5,17,45,4,8,24,12,4,3282.2422
6,2,1,8,1,6,2019,1,1,30,11,40,3,7,6,12,4,7892.787
4,2,1,8,6,3,2019,1,18,50,8,0,3,7,6,12,4,17091.191
8,3,0,7,6,5,2019,0,0,40,22,20,2,5,24,12,4,3807.5403
3,0,2,8,6,6,2019,0,13,0,10,10,0,13,24,12,4,3928.0615
1,0,5,8,1,3,2019,2,18,40,5,50,0,9,10,6,4,18086.158
10,1,4,8,15,5,2019,0,9,20,7,5,4,8,24,12,4,3797.3857
3,2,1,8,6,3,2019,0,0,20,21,5,3,10,24,12,4,6675.752
4,3,0,8,21,5,2019,1,22,5,17,0,2,14,3,12,4,14148.452
10,3,0,8,6,6,2019,1,18,50,7,10,2,14,3,12,4,8958.195
4,3,0,8,21,5,2019,1,20,45,14,5,2,7,3,12,4,14725.623
4,0,2,8,12,4,2019,0,8,45,6,0,0,13,24,12,4,7463.649
4,0,2,5,3,5,2019,0,20,45,17,45,0,13,24,12,4,4677.6533
1,2,1,8,9,4,2019,1,19,15,23,0,3,7,6,12,4,5923.413
8,0,2,8,27,6,2019,0,0,5,21,10,0,13,24,12,4,3851.7788
1,0,2,8,1,5,2019,0,19,45,17,0,0,13,24,12,4,6193.0903
1,0,2,8,1,6,2019,0,8,55,6,10,0,13,24,12,4,6157.6167
1,2,1,8,6,3,2019,1,8,15,9,45,3,6,6,12,4,13219.098
6,2,1,8,24,6,2019,1,1,30,18,0,3,7,6,12,4,7948.108
3,3,0,8,12,6,2019,0,0,5,21,25,2,5,24,12,4,4681.104
3,2,1,8,21,5,2019,1,21,0,4,55,3,7,6,12,4,7237.2246
6,2,1,8,9,3,2019,1,1,35,19,0,3,7,6,12,4,13655.73
4,4,3,5,9,3,2019,0,4,25,2,55,1,19,24,12,4,3398.559
8,3,0,8,12,3,2019,0,19,45,17,15,2,5,24,12,4,4247.862
3,3,0,8,6,6,2019,1,23,30,18,5,2,34,3,12,4,6939.4233
6,2,1,5,27,6,2019,1,19,0,11,40,3,7,6,12,4,9430.352
4,0,5,8,1,3,2019,1,21,20,8,0,0,7,8,12,4,28703.55
4,0,2,8,18,5,2019,0,22,0,18,55,0,13,24,12,4,7471.46
6,2,1,8,15,5,2019,1,22,30,9,45,3,20,6,12,4,9212.836
1,3,0,8,1,4,2019,2,7,55,12,0,2,2,4,3,4,8392.819
3,0,2,8,24,5,2019,0,13,0,10,10,0,13,24,12,4,4218.62
6,2,1,8,9,5,2019,1,1,30,14,0,3,7,6,12,4,14029.208
4,2,1,5,21,5,2019,1,12,35,22,50,3,7,6,12,4,12774.305
1,2,1,8,6,6,2019,2,9,25,9,45,3,20,22,5,4,11150.907
6,2,1,8,3,6,2019,1,19,0,7,30,3,7,6,12,4,10767.834
4,0,5,5,12,3,2019,1,8,15,22,55,0,7,8,12,4,10609.37
4,2,1,8,18,5,2019,2,4,25,23,5,3,0,4,5,4,15816.446
1,3,0,8,1,5,2019,2,8,55,16,45,2,15,9,3,4,13517.1045
3,2,1,8,1,4,2019,0,0,20,21,5,3,10,24,12,4,5708.779
8,0,2,7,6,5,2019,0,8,35,5,55,0,13,24,12,4,3342.4727
1,3,0,8,9,5,2019,2,8,55,5,50,2,25,9,3,4,11377.187
4,3,0,5,6,6,2019,1,22,5,9,35,2,14,3,12,4,12503.314
4,0,5,8,12,3,2019,1,13,15,22,55,0,7,8,12,4,13633.063
4,3,0,5,18,5,2019,1,22,35,16,30,2,7,3,12,4,10830.738
1,2,1,8,3,3,2019,1,7,40,7,0,3,7,6,12,4,13137.16
6,2,1,5,24,6,2019,1,21,0,11,40,3,7,6,12,4,6310.8857
4,3,0,5,12,5,2019,1,9,20,21,10,2,7,3,12,4,9547.567
6,2,1,8,6,6,2019,1,19,15,4,55,3,7,6,12,4,7543.917
4,2,1,5,15,6,2019,1,19,0,21,50,3,7,6,12,4,10011.014
4,2,1,5,15,6,2019,2,12,35,5,30,3,4,4,5,4,13101.386
1,4,3,8,12,3,2019,2,16,55,16,50,1,16,25,9,4,15672.4795
4,2,1,8,27,3,2019,2,4,25,19,10,3,0,4,5,4,10843.034
1,4,3,8,21,5,2019,0,15,25,13,55,1,19,24,12,4,3428.983
2,3,0,8,12,5,2019,1,7,45,23,30,2,7,3,12,4,6780.193
6,2,1,8,15,6,2019,1,1,30,15,15,3,7,6,12,4,8782.384
8,4,3,7,21,6,2019,0,0,15,22,45,1,19,24,12,4,2083.4236
1,3,0,8,6,6,2019,1,20,25,20,30,2,14,3,12,4,10225.822
3,3,0,8,27,3,2019,0,16,55,14,20,2,5,24,12,4,4183.568
4,2,1,8,6,3,2019,1,4,25,21,50,3,7,6,12,4,16144.462
1,2,1,8,6,3,2019,1,19,15,4,0,3,7,6,12,4,14386.569
6,2,1,8,15,6,2019,1,19,15,4,55,3,7,6,12,4,7815.6113
