Additional_Info,Airline,Destination,Source,Date,Month,Year,Stop,Arrival_Hour,Arrival_Minute,Dep_Hour,Dep_Minute,Route_1,Route_2,Route_3,Route_4,Route_5,Price
8,4,0,3,24,3,2019,1,20,40,16,55,2,7,3,12,4,45862.83
8,8,0,3,12,3,2019,0,9,35,6,55,2,5,24,12,4,20657.178
8,1,5,0,1,3,2019,4,22,55,5,50,0,9,1,10,5,22884.684
8,3,0,3,6,5,2019,1,20,30,15,15,2,20,3,12,4,46924.836
8,1,1,2,27,3,2019,2,7,40,6,50,3,9,4,5,4,31924.691
8,3,1,2,27,3,2019,1,16,10,8,35,3,20,6,12,4,27546.871
8,4,5,0,18,3,2019,1,7,40,22,50,0,7,8,12,4,15902.908
8,8,4,1,12,5,2019,0,12,0,9,45,4,8,24,12,4,18432.637
5,4,1,2,6,6,2019,1,19,0,20,55,3,7,6,12,4,34258.07
5,4,1,2,1,6,2019,1,19,0,20,55,3,7,6,12,4,35158.773
8,2,1,2,6,6,2019,1,13,35,7,25,3,0,6,12,4,28274.252
8,1,0,3,18,5,2019,1,20,25,10,0,2,14,3,12,4,48793.98
8,1,1,2,12,6,2019,1,19,15,8,0,3,7,6,12,4,29238.787
5,4,0,3,9,5,2019,1,19,50,8,25,2,7,3,12,4,59716.63
8,3,5,0,3,3,2019,0,6,50,4,0,0,13,24,12,4,7708.1357
8,4,3,4,6,3,2019,1,16,50,18,0,1,14,13,12,4,17684.82
8,1,3,4,1,4,2019,0,15,25,13,55,1,19,24,12,4,7757.5957
8,4,0,3,1,5,2019,1,18,0,9,35,2,14,3,12,4,50442.734
8,4,5,0,1,3,2019,1,20,20,8,55,0,7,8,12,4,39156.004
8,3,2,0,3,6,2019,0,13,0,10,10,0,13,24,12,4,2475.0747
8,1,0,3,21,5,2019,2,1,20,9,25,2,7,7,3,4,47792.77
5,4,2,0,15,6,2019,0,10,10,7,10,0,13,24,12,4,4973.517
8,1,0,3,12,5,2019,3,20,25,12,0,2,2,19,7,0,40904.51
8,0,2,0,21,4,2019,0,7,45,4,55,0,13,24,12,4,2592.1167
8,4,5,0,12,3,2019,1,12,25,18,55,0,7,8,12,4,18517.324
8,1,0,3,15,5,2019,2,13,15,5,50,2,25,1,3,4,46696.99
8,1,3,4,3,5,2019,0,7,40,6,20,1,19,24,12,4,8521.248
8,8,2,0,1,5,2019,0,8,35,5,55,0,13,24,12,4,2062.2292
5,4,1,2,27,3,2019,2,4,25,19,10,3,0,4,5,4,37864.6
5,4,1,2,1,4,2019,1,19,0,16,0,3,7,6,12,4,31877.002
8,0,1,2,12,6,2019,1,22,25,16,45,3,6,6,12,4,34680.57
8,3,5,0,3,3,2019,1,20,35,16,15,0,20,8,12,4,10726.903
8,4,2,0,18,5,2019,0,10,10,7,10,0,13,24,12,4,5275.6987
8,10,3,4,6,3,2019,1,16,45,10,25,1,14,13,12,4,19141.346
8,1,0,3,18,4,2019,0,23,20,20,45,2,5,24,12,4,20218.17
8,4,1,2,27,6,2019,1,19,0,8,0,3,7,6,12,4,29078.486
8,3,0,3,1,3,2019,0,12,55,10,10,2,5,24,12,4,22655.818
8,4,2,0,24,6,2019,0,14,5,11,10,0,13,24,12,4,2587.3794
8,6,1,2,24,6,2019,1,22,30,7,5,3,20,6,12,4,27933.705
8,3,2,0,9,6,2019,0,8,50,6,5,0,13,24,12,4,4326.205
5,4,0,3,1,5,2019,1,10,5,8,25,2,7,3,12,4,60415.53
8,3,1,2,1,6,2019,1,16,10,5,5,3,20,6,12,4,30595.074
8,1,3,4,6,3,2019,2,11,55,11,35,1,28,9,9,4,22569.91
8,4,1,2,6,6,2019,2,4,25,20,0,3,1,4,5,4,31637.898
8,4,1,2,6,6,2019,1,19,0,7,5,3,7,6,12,4,30258.879
7,8,1,2,1,4,2019,1,13,15,8,45,3,38,6,12,4,43267.83
5,4,1,2,24,6,2019,2,4,25,19,30,3,28,4,5,4,39529.047
8,8,2,0,3,6,2019,0,8,35,5,55,0,13,24,12,4,2381.8818
8,10,2,0,21,6,2019,0,22,15,19,30,0,13,24,12,4,1070.492
5,4,0,3,1,4,2019,1,10,5,21,10,2,7,3,12,4,62201.062
8,6,1,2,24,6,2019,1,19,15,10,0,3,7,6,12,4,29415.908
8,1,1,2,3,3,2019,1,19,15,4,0,3,7,6,12,4,41385.574
5,4,1,2,27,3,2019,2,19,45,5,10,3,33,4,5,4,40772.977
8,7,1,2,21,3,2019,1,18,50,8,55,3,7,6,12,4,33530.89
8,3,0,3,1,4,2019,0,0,5,21,25,2,5,24,12,4,19621.867
8,1,1,2,15,6,2019,1,19,15,13,0,3,7,6,12,4,27236.717
8,4,5,0,6,3,2019,1,5,5,7,0,0,7,8,12,4,22531.201
8,1,3,4,12,6,2019,0,7,40,6,20,1,19,24,12,4,8297.154
8,4,1,2,15,6,2019,2,12,35,21,25,3,21,4,5,4,27165.225
8,3,1,2,9,6,2019,1,4,35,23,30,3,38,6,12,4,25359.135
5,4,5,0,9,3,2019,1,21,20,7,0,0,7,8,12,4,20499.008
8,3,0,3,9,4,2019,1,20,30,15,15,2,20,3,12,4,37885.344
8,3,2,0,12,6,2019,0,21,20,18,25,0,13,24,12,4,1707.2974
8,3,3,4,24,5,2019,0,20,35,19,5,1,19,24,12,4,6298.724
8,6,1,2,21,3,2019,1,15,30,7,0,3,7,6,12,4,29305.607
5,4,2,0,3,6,2019,0,22,0,18,55,0,13,24,12,4,1471.889
8,4,1,2,15,6,2019,2,12,35,9,40,3,28,4,5,4,34511.457
8,6,1,2,3,3,2019,3,1,35,11,35,3,17,15,4,1,31149.588
8,6,1,2,9,3,2019,1,1,35,18,0,3,7,6,12,4,34529.766
8,3,1,2,21,5,2019,1,1,30,16,0,3,7,6,12,4,25116.607
8,4,1,2,6,3,2019,1,19,45,19,15,3,7,6,12,4,36343.887
8,0,1,2,6,3,2019,1,22,15,16,45,3,6,6,12,4,41536.77
5,4,1,2,6,3,2019,2,19,45,5,25,3,21,4,5,4,42957.664
8,1,1,2,18,5,2019,1,6,50,5,15,3,41,6,12,4,27288.275
8,1,0,3,12,6,2019,2,12,30,5,50,2,25,9,3,4,45327.61
8,8,0,3,12,5,2019,0,9,30,6,55,2,5,24,12,4,19833.924
5,6,1,2,6,3,2019,1,1,35,9,55,3,7,6,12,4,45985.98
8,8,2,0,1,6,2019,0,0,5,21,10,0,13,24,12,4,1601.5798
5,4,1,2,6,3,2019,1,4,25,9,55,3,7,6,12,4,48087.3
8,1,1,2,27,3,2019,1,19,15,9,0,3,7,6,12,4,29332.234
8,10,2,0,3,6,2019,0,12,35,9,45,0,13,24,12,4,5608.5693
8,3,3,4,9,6,2019,0,22,50,21,20,1,19,24,12,4,5935.779
8,8,1,2,3,4,2019,1,13,15,8,45,3,38,6,12,4,31688.936
5,4,0,3,9,5,2019,1,4,40,18,55,2,7,3,12,4,57600.465
8,3,4,1,18,5,2019,0,7,40,5,15,4,8,24,12,4,12901.427
8,3,3,4,6,6,2019,0,22,50,21,20,1,19,24,12,4,6023.6157
8,3,5,0,15,3,2019,1,17,5,12,10,0,20,8,12,4,13457.027
8,3,1,2,21,3,2019,1,15,30,6,40,3,7,6,12,4,33110.863
8,4,0,3,18,5,2019,1,10,55,17,0,2,14,3,12,4,47092.977
8,1,1,2,9,6,2019,2,19,15,22,0,3,16,4,5,4,29284.695
5,4,5,0,15,3,2019,1,18,25,7,0,0,7,8,12,4,22658.24
8,1,0,3,12,5,2019,2,20,25,16,45,2,15,9,3,4,51940.547
8,10,2,0,18,4,2019,0,9,40,7,0,0,13,24,12,4,3899.992
8,4,1,2,9,3,2019,1,4,25,18,15,3,7,6,12,4,34316.758
8,3,2,0,15,6,2019,0,3,25,0,30,0,13,24,12,4,4692.1826
8,6,1,2,3,6,2019,1,21,0,11,40,3,7,6,12,4,29884.066
8,6,1,2,9,3,2019,1,21,0,7,0,3,7,6,12,4,38095.703
8,3,0,3,6,6,2019,1,20,5,15,15,2,20,3,12,4,38843.8
8,3,1,2,3,6,2019,1,12,30,7,15,3,33,6,12,4,29931.684
8,4,5,0,6,3,2019,1,7,40,14,5,0,7,8,12,4,17352.59
8,10,1,2,18,3,2019,0,9,10,6,0,3,10,24,12,4,16358.972
5,4,1,2,6,6,2019,1,4,25,10,0,3,7,6,12,4,34394.59
7,8,0,3,9,4,2019,0,19,40,17,10,2,5,24,12,4,19132.93
5,4,1,2,21,3,2019,2,4,25,9,40,3,28,4,5,4,49675.81
8,3,1,2,3,3,2019,1,21,0,4,45,3,7,6,12,4,51815.97
8,3,1,2,3,6,2019,1,22,30,16,10,3,20,6,12,4,26971.555
8,3,3,4,24,5,2019,0,21,40,20,5,1,19,24,12,4,6068.1274
5,4,1,2,27,5,2019,2,12,35,9,40,3,28,4,5,4,47673.81
7,8,0,3,21,4,2019,0,9,30,6,55,2,5,24,12,4,20314.48
8,1,1,2,9,3,2019,2,19,15,21,30,3,20,4,5,4,25553.889
8,1,0,3,6,6,2019,2,7,55,12,0,2,2,4,3,4,37886.31
8,1,1,2,6,3,2019,1,9,25,9,45,3,33,6,12,4,49816.363
8,1,3,4,3,5,2019,0,20,45,19,30,1,19,24,12,4,6799.7256
5,4,1,2,1,6,2019,1,19,0,10,0,3,7,6,12,4,37132.523
8,3,0,3,18,5,2019,1,12,40,7,10,2,2,3,12,4,45493.53
8,1,2,0,27,6,2019,0,23,55,21,5,0,13,24,12,4,1418.3153
8,1,1,2,3,6,2019,2,19,15,22,0,3,16,4,5,4,24975.957
8,6,1,2,1,6,2019,1,21,0,10,0,3,7,6,12,4,29038.955
8,1,0,3,1,5,2019,1,18,30,16,50,2,7,3,12,4,49526.266
8,1,4,1,18,6,2019,0,13,55,11,40,4,8,24,12,4,13477.424
8,6,1,2,6,6,2019,1,19,15,10,0,3,7,6,12,4,30439.025
8,3,1,2,27,6,2019,1,21,0,9,15,3,7,6,12,4,27774.984
8,3,1,2,27,6,2019,1,22,30,7,35,3,20,6,12,4,26168.967
7,8,2,0,9,4,2019,0,8,35,5,55,0,13,24,12,4,2624.4207
8,8,4,1,1,5,2019,0,20,5,17,45,4,8,24,12,4,13982.5625
5,4,0,3,21,5,2019,1,20,45,20,0,2,7,3,12,4,59428.066
8,3,1,2,21,3,2019,0,8,50,5,35,3,10,24,12,4,15850.475
8,6,1,2,27,6,2019,1,22,30,7,5,3,20,6,12,4,27978.713
8,3,4,1,9,6,2019,0,21,55,19,35,4,8,24,12,4,11194.585
8,4,1,2,3,6,2019,1,19,0,14,0,3,7,6,12,4,28808.39
8,10,2,0,3,4,2019,0,22,15,19,30,0,13,24,12,4,816.4715
8,3,0,3,12,5,2019,0,14,5,11,30,2,5,24,12,4,21725.863
8,4,2,0,3,4,2019,0,10,10,7,10,0,13,24,12,4,4078.216
8,4,1,2,15,6,2019,2,19,0,5,30,3,28,4,5,4,29573.408
8,8,4,1,3,6,2019,0,12,0,9,45,4,8,24,12,4,18528.012
8,1,3,4,21,6,2019,0,20,45,19,30,1,19,24,12,4,6627.596
8,1,0,3,18,5,2019,2,7,55,12,0,2,2,4,3,4,36078.594
8,0,2,0,1,4,2019,0,2,45,23,55,0,13,24,12,4,2424.2512
5,4,5,0,21,3,2019,1,10,25,21,25,0,7,8,12,4,15597.508
7,8,3,4,24,5,2019,0,14,45,13,15,1,19,24,12,4,6113.6284
8,6,1,2,3,6,2019,1,1,30,13,0,3,7,6,12,4,27508.07
5,4,0,3,24,5,2019,1,12,0,14,5,2,7,3,12,4,55724.344
5,4,1,2,27,6,2019,1,12,35,16,0,3,7,6,12,4,34164.527
8,1,0,3,24,3,2019,1,21,5,5,55,2,15,3,12,4,45843.324
8,6,1,2,6,3,2019,1,1,35,18,15,3,7,6,12,4,34150.574
8,4,2,0,21,4,2019,0,22,50,19,50,0,13,24,12,4,142.3234
8,3,2,0,24,4,2019,0,22,50,20,0,0,13,24,12,4,1792.5399
8,1,3,4,15,5,2019,0,22,25,21,5,1,19,24,12,4,6465.51
5,4,1,2,27,5,2019,2,19,0,9,40,3,28,4,5,4,42777.977
8,4,5,0,6,3,2019,1,10,45,5,45,0,7,8,12,4,31880.139
8,1,3,4,12,5,2019,0,22,25,21,5,1,19,24,12,4,6946.284
8,4,0,3,1,4,2019,1,23,35,9,35,2,14,3,12,4,47395.55
8,0,0,3,27,3,2019,0,12,55,10,20,2,5,24,12,4,20620.145
8,6,1,2,27,6,2019,1,19,15,8,30,3,7,6,12,4,28232.928
8,6,1,2,6,3,2019,1,1,35,11,40,3,7,6,12,4,39755.87
8,4,1,2,3,6,2019,1,19,0,22,50,3,7,6,12,4,28663.762
8,0,0,3,24,5,2019,0,22,25,19,55,2,5,24,12,4,17900.732
8,6,1,2,21,3,2019,1,18,50,7,30,3,7,6,12,4,28774.713
8,1,5,0,3,3,2019,2,23,55,8,50,0,7,0,6,4,15075.235
8,8,1,2,9,5,2019,1,11,20,6,5,3,33,6,12,4,30652.377
8,3,0,3,6,6,2019,0,18,5,15,30,2,5,24,12,4,22353.262
8,4,5,0,1,3,2019,1,5,5,16,55,0,7,8,12,4,36189.94
8,1,0,3,12,5,2019,2,5,35,16,50,2,7,11,3,4,48028.633
8,3,5,0,24,3,2019,0,21,45,18,55,0,13,24,12,4,3564.8276
8,3,0,3,18,4,2019,0,0,50,22,15,2,5,24,12,4,17945.475
8,4,1,2,18,5,2019,2,4,25,19,10,3,0,4,5,4,23056.098
8,4,1,2,1,6,2019,2,12,35,5,30,3,4,4,5,4,27435.996
8,6,1,2,27,3,2019,1,1,35,11,40,3,7,6,12,4,27023.781
8,1,1,2,27,3,2019,0,17,10,14,10,3,10,24,12,4,14718.079
8,1,0,3,9,6,2019,2,1,20,10,0,2,14,7,3,4,48278.17
8,3,0,3,1,5,2019,0,12,20,9,35,2,5,24,12,4,21632.549
8,3,1,2,24,6,2019,1,16,10,8,35,3,20,6,12,4,27064.37
8,1,5,0,6,3,2019,1,13,0,11,50,0,33,8,12,4,20688.688
8,3,1,2,6,3,2019,1,21,0,10,45,3,7,6,12,4,42473.33
5,4,0,3,6,6,2019,1,8,15,18,55,2,7,3,12,4,56635.38
7,8,0,3,12,4,2019,0,0,40,22,20,2,5,24,12,4,18479.273
8,10,5,0,24,3,2019,0,0,5,21,10,0,13,24,12,4,3527.25
8,2,2,0,9,5,2019,0,10,40,7,45,0,13,24,12,4,7362.3267
8,4,1,2,9,6,2019,1,19,0,8,0,3,7,6,12,4,30254.596
8,6,1,2,12,6,2019,1,21,0,8,45,3,7,6,12,4,36339.39
8,1,1,2,1,6,2019,1,9,25,6,5,3,33,6,12,4,30381.258
8,3,5,0,9,3,2019,0,22,55,20,0,0,13,24,12,4,4730.503
5,4,1,2,27,5,2019,2,19,0,5,30,3,28,4,5,4,39936.85
8,6,1,2,9,6,2019,1,1,30,18,0,3,7,6,12,4,26359.096
8,6,1,2,12,6,2019,1,19,15,9,15,3,7,6,12,4,30336.127
8,3,1,2,9,5,2019,1,16,10,7,35,3,20,6,12,4,29060.057
8,4,1,2,15,6,2019,1,19,0,2,15,3,7,6,12,4,29654.596
8,6,1,2,3,3,2019,1,21,0,8,0,3,7,6,12,4,37477.082
8,10,2,0,24,5,2019,0,19,35,17,0,0,13,24,12,4,1811.2952
8,8,3,4,15,5,2019,0,7,15,5,45,1,19,24,12,4,7802.869
7,8,4,1,9,5,2019,0,20,5,17,45,4,8,24,12,4,15548.084
8,6,1,2,1,6,2019,1,1,30,11,40,3,7,6,12,4,28714.4
8,4,1,2,6,3,2019,1,18,50,8,0,3,7,6,12,4,37245.637
7,8,0,3,6,5,2019,0,0,40,22,20,2,5,24,12,4,19156.67
8,3,2,0,6,6,2019,0,13,0,10,10,0,13,24,12,4,2467.1528
8,1,5,0,1,3,2019,2,18,40,5,50,0,9,10,6,4,20144.139
8,10,4,1,15,5,2019,0,9,20,7,5,4,8,24,12,4,17237.133
8,3,1,2,6,3,2019,0,0,20,21,5,3,10,24,12,4,15838.489
8,4,0,3,21,5,2019,1,22,5,17,0,2,14,3,12,4,45769.773
8,10,0,3,6,6,2019,1,18,50,7,10,2,14,3,12,4,47386.06
8,4,0,3,21,5,2019,1,20,45,14,5,2,7,3,12,4,45758.145
8,4,2,0,12,4,2019,0,8,45,6,0,0,13,24,12,4,3598.8887
5,4,2,0,3,5,2019,0,20,45,17,45,0,13,24,12,4,4453.592
8,1,1,2,9,4,2019,1,19,15,23,0,3,7,6,12,4,25145.973
8,8,2,0,27,6,2019,0,0,5,21,10,0,13,24,12,4,2004.1138
8,1,2,0,1,5,2019,0,19,45,17,0,0,13,24,12,4,2335.4856
8,1,2,0,1,6,2019,0,8,55,6,10,0,13,24,12,4,5072.8457
8,1,1,2,6,3,2019,1,8,15,9,45,3,6,6,12,4,48592.402
8,6,1,2,24,6,2019,1,1,30,18,0,3,7,6,12,4,26012.932
8,3,0,3,12,6,2019,0,0,5,21,25,2,5,24,12,4,18853.152
8,3,1,2,21,5,2019,1,21,0,4,55,3,7,6,12,4,28167.64
8,6,1,2,9,3,2019,1,1,35,19,0,3,7,6,12,4,34536.574
5,4,3,4,9,3,2019,0,4,25,2,55,1,19,24,12,4,10258.559
8,8,0,3,12,3,2019,0,19,45,17,15,2,5,24,12,4,21374.537
8,3,0,3,6,6,2019,1,23,30,18,5,2,34,3,12,4,46967.008
5,6,1,2,27,6,2019,1,19,0,11,40,3,7,6,12,4,34829.53
8,4,5,0,1,3,2019,1,21,20,8,0,0,7,8,12,4,30606.727
8,4,2,0,18,5,2019,0,22,0,18,55,0,13,24,12,4,204.08896
8,6,1,2,15,5,2019,1,22,30,9,45,3,20,6,12,4,39340.61
8,1,0,3,1,4,2019,2,7,55,12,0,2,2,4,3,4,38538.066
8,3,2,0,24,5,2019,0,13,0,10,10,0,13,24,12,4,2428.8105
8,6,1,2,9,5,2019,1,1,30,14,0,3,7,6,12,4,27514.945
5,4,1,2,21,5,2019,1,12,35,22,50,3,7,6,12,4,32467.879
8,1,1,2,6,6,2019,2,9,25,9,45,3,20,22,5,4,42267.64
8,6,1,2,3,6,2019,1,19,0,7,30,3,7,6,12,4,30555.883
5,4,5,0,12,3,2019,1,8,15,22,55,0,7,8,12,4,19372.762
8,4,1,2,18,5,2019,2,4,25,23,5,3,0,4,5,4,22182.344
8,1,0,3,1,5,2019,2,8,55,16,45,2,15,9,3,4,51725.07
8,3,1,2,1,4,2019,0,0,20,21,5,3,10,24,12,4,15683.622
7,8,2,0,6,5,2019,0,8,35,5,55,0,13,24,12,4,2578.536
8,1,0,3,9,5,2019,2,8,55,5,50,2,25,9,3,4,45609.246
5,4,0,3,6,6,2019,1,22,5,9,35,2,14,3,12,4,57975.305
8,4,5,0,12,3,2019,1,13,15,22,55,0,7,8,12,4,17979.889
5,4,0,3,18,5,2019,1,22,35,16,30,2,7,3,12,4,57894.746
8,1,1,2,3,3,2019,1,7,40,7,0,3,7,6,12,4,36593.527
5,6,1,2,24,6,2019,1,21,0,11,40,3,7,6,12,4,34139.883
5,4,0,3,12,5,2019,1,9,20,21,10,2,7,3,12,4,60330.02
8,6,1,2,6,6,2019,1,19,15,4,55,3,7,6,12,4,29563.992
5,4,1,2,15,6,2019,1,19,0,21,50,3,7,6,12,4,33893.016
5,4,1,2,15,6,2019,2,12,35,5,30,3,4,4,5,4,41242.62
8,1,3,4,12,3,2019,2,16,55,16,50,1,16,25,9,4,17873.61
8,4,1,2,27,3,2019,2,4,25,19,10,3,0,4,5,4,28496.244
8,1,3,4,21,5,2019,0,15,25,13,55,1,19,24,12,4,7230.473
8,2,0,3,12,5,2019,1,7,45,23,30,2,7,3,12,4,48375.086
8,6,1,2,15,6,2019,1,1,30,15,15,3,7,6,12,4,22660.775
7,8,3,4,21,6,2019,0,0,15,22,45,1,19,24,12,4,8649.605
8,1,0,3,6,6,2019,1,20,25,20,30,2,14,3,12,4,50907.375
8,3,0,3,27,3,2019,0,16,55,14,20,2,5,24,12,4,20883.107
8,4,1,2,6,3,2019,1,4,25,21,50,3,7,6,12,4,45898.754
8,1,1,2,6,3,2019,1,19,15,4,0,3,7,6,12,4,41124.04
8,6,1,2,15,6,2019,1,19,15,4,55,3,7,6,12,4,29159.69
